_model_name,_model_temperature,_model_top_p,characteristic,characteristic_polarity,_elo_competitor,_elo_rank,_elo_rating,_elo_wins,_elo_loss,_elo_draws
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing stories of thriller,38.0,1032.0,13.0,11.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing poetry,39.0,1031.0,15.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing stories of mystery,40.0,1031.0,10.0,8.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,homebrewing,41.0,1031.0,13.0,11.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,rock climbing,42.0,1023.0,12.0,11.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,watching chessboxing,43.0,1016.0,11.0,10.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying astrology,44.0,1015.0,11.0,10.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing about the future of humanity,45.0,1009.0,12.0,11.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying parapsychology,46.0,1000.0,13.0,13.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing yoga,47.0,1000.0,14.0,14.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing martial arts,48.0,999.0,10.0,10.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,driving racing cars,49.0,997.0,12.0,13.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing stories of science fiction,50.0,987.0,15.0,14.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism against corruption,51.0,979.0,15.0,16.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying ufology,52.0,967.0,8.0,10.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,skydiving,53.0,964.0,8.0,12.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying flat earth theory,54.0,961.0,10.0,13.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying crystal healing,55.0,955.0,10.0,14.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,hiking,56.0,955.0,9.0,11.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing stories of fantasy,57.0,952.0,12.0,15.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,playing drums,58.0,952.0,12.0,15.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing stories of romance,59.0,951.0,12.0,15.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,writing stories of horror,60.0,939.0,8.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying pseudoscience,61.0,934.0,9.0,13.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,playing guitar,62.0,933.0,8.0,14.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,bicycling,63.0,920.0,13.0,18.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,scuba diving,64.0,919.0,12.0,17.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,studying conspiracy theories,65.0,907.0,7.0,16.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing graffiti,66.0,906.0,10.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about women's rights,67.0,905.0,11.0,17.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about climate change,68.0,904.0,8.0,14.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about animal rights,69.0,903.0,8.0,16.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing stunts,70.0,902.0,7.0,15.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,spelunking,71.0,897.0,10.0,17.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about LGBT rights,72.0,896.0,7.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,playing competitive video games in quick play mode,73.0,882.0,6.0,15.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about racial equality,74.0,875.0,12.0,20.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about gun control,75.0,871.0,3.0,11.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing stand-up comedy,76.0,871.0,7.0,16.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,unethical hacking,77.0,860.0,6.0,17.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism about social justice,78.0,857.0,5.0,17.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,preaching religion,79.0,850.0,10.0,20.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism for freedom of speech,80.0,845.0,6.0,19.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing activism against too much government control,81.0,839.0,2.0,12.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,playing casual video games,82.0,820.0,7.0,20.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,watching soccer,83.0,807.0,6.0,21.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,watching UFC,84.0,798.0,5.0,21.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,posting made up stories on social media,85.0,794.0,6.0,21.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,watching mukbang videos,86.0,767.0,5.0,22.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,watching reality TV shows,87.0,759.0,4.0,23.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,doing hooliganism,88.0,722.0,1.0,23.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,driving his/her loud car/motorcycle for flex,89.0,712.0,3.0,25.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,meticulous,good,participating in street fights,90.0,688.0,0.0,24.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,participating in street fights,1.0,1186.0,12.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,flying drones,2.0,1176.0,13.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,driving racing cars,3.0,1174.0,12.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,unethical hacking,4.0,1158.0,12.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing hooliganism,5.0,1158.0,11.0,1.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,practicing at the shooting range,6.0,1143.0,15.0,6.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,watching UFC,7.0,1143.0,16.0,7.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,driving his/her loud car/motorcycle for flex,8.0,1143.0,13.0,4.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing stand-up comedy,9.0,1129.0,9.0,1.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,scuba diving,10.0,1128.0,16.0,8.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing stunts,11.0,1126.0,11.0,3.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,ethical hacking,12.0,1125.0,11.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing casual video games,13.0,1113.0,9.0,2.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing martial arts,14.0,1112.0,15.0,8.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,hiking,15.0,1111.0,20.0,13.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying conspiracy theories,16.0,1111.0,18.0,11.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,posting made up stories on social media,17.0,1108.0,9.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism against too much government control,18.0,1096.0,15.0,9.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,watching reality TV shows,19.0,1096.0,18.0,12.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,flying airplanes,20.0,1094.0,10.0,4.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing graffiti,21.0,1094.0,11.0,5.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,skydiving,22.0,1091.0,9.0,3.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying flat earth theory,23.0,1080.0,12.0,7.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying stock markets and investing,24.0,1079.0,19.0,14.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing competitive video games in quick play mode,25.0,1078.0,10.0,5.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing stories of thriller,26.0,1064.0,23.0,19.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism for freedom of speech,27.0,1064.0,19.0,15.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,watching chessboxing,28.0,1061.0,9.0,5.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,spelunking,29.0,1059.0,8.0,4.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,watching mukbang videos,30.0,1058.0,9.0,5.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing car mechanics,31.0,1056.0,8.0,4.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying cryptocurrency and investing,32.0,1046.0,10.0,7.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,homebrewing,33.0,1037.0,8.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing competitive video games in ranked mode,34.0,1033.0,8.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,watching soccer,35.0,1032.0,23.0,21.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying astrology,36.0,1031.0,17.0,15.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,bicycling,37.0,1030.0,8.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about gun control,38.0,1026.0,9.0,7.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing drums,39.0,1016.0,14.0,13.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying pseudoscience,40.0,1016.0,14.0,13.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about climate change,41.0,1016.0,17.0,16.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about animal rights,42.0,1016.0,15.0,14.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism against corruption,43.0,1015.0,14.0,13.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying ufology,44.0,1015.0,16.0,15.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,rock climbing,45.0,1003.0,7.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing stories of horror,46.0,1001.0,5.0,5.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,dancing ballet,47.0,988.0,4.0,5.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,making AI generated art,48.0,984.0,24.0,25.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing saxophone,49.0,974.0,4.0,6.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying crystal healing,50.0,969.0,6.0,8.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing stories of science fiction,51.0,968.0,17.0,19.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about LGBT rights,52.0,968.0,14.0,16.0,22.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying military science,53.0,968.0,14.0,16.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,beekeeping,54.0,968.0,13.0,15.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing about the future of humanity,55.0,968.0,11.0,13.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing stories of mystery,56.0,967.0,16.0,18.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing solo non-competitive non-casual video games,57.0,967.0,5.0,7.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing stories of fantasy,58.0,964.0,4.0,7.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing pottery,59.0,957.0,5.0,8.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing chess,60.0,952.0,21.0,24.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying parapsychology,61.0,951.0,3.0,6.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about women's rights,62.0,951.0,5.0,8.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing painting,63.0,939.0,3.0,7.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about social justice,64.0,937.0,4.0,8.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing astronomy,65.0,936.0,9.0,13.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,exploring AI alignment and decision-making through prompts,66.0,933.0,3.0,7.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing guitar,67.0,924.0,3.0,8.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing yoga,68.0,920.0,15.0,20.0,19.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing cooking,69.0,920.0,14.0,19.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying numerology,70.0,920.0,10.0,15.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing stories of romance,71.0,920.0,11.0,16.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing board games,72.0,917.0,5.0,10.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing political essays,73.0,909.0,3.0,9.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing meditation,74.0,905.0,2.0,8.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing programming,75.0,904.0,15.0,21.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,writing poetry,76.0,904.0,12.0,18.0,21.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing activism about racial equality,77.0,904.0,12.0,18.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,doing gardening,78.0,888.0,9.0,16.0,22.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying philosophy,79.0,872.0,9.0,17.0,28.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing violin,80.0,872.0,4.0,12.0,30.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,preaching religion,81.0,871.0,3.0,11.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying AI,82.0,856.0,4.0,13.0,31.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying economics,83.0,856.0,9.0,18.0,29.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying politics,84.0,856.0,9.0,18.0,26.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,collecting rare coins,85.0,840.0,3.0,13.0,30.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying history,86.0,832.0,0.0,11.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying science,87.0,817.0,0.0,13.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,playing piano,88.0,808.0,2.0,14.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,learning languages,89.0,808.0,3.0,15.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,reckless,bad,studying religion,90.0,792.0,0.0,13.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing meditation,1.0,1321.0,24.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing yoga,2.0,1267.0,22.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying religion,3.0,1244.0,18.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing gardening,4.0,1230.0,19.0,4.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about racial equality,5.0,1206.0,18.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism against corruption,6.0,1195.0,19.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing pottery,7.0,1176.0,19.0,5.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about social justice,8.0,1171.0,16.0,4.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying philosophy,9.0,1165.0,15.0,4.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about women's rights,10.0,1160.0,21.0,7.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,beekeeping,11.0,1154.0,15.0,4.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about animal rights,12.0,1148.0,16.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about climate change,13.0,1140.0,17.0,8.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing poetry,14.0,1140.0,16.0,7.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,learning languages,15.0,1129.0,17.0,7.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying history,16.0,1125.0,14.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying science,17.0,1114.0,14.0,6.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about LGBT rights,18.0,1114.0,13.0,5.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing car mechanics,19.0,1110.0,18.0,8.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing martial arts,20.0,1092.0,13.0,7.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing painting,21.0,1092.0,13.0,7.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing board games,22.0,1091.0,14.0,8.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,preaching religion,23.0,1084.0,15.0,8.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing cooking,24.0,1082.0,14.0,8.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing astronomy,25.0,1082.0,12.0,7.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,hiking,26.0,1081.0,15.0,10.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing violin,27.0,1078.0,17.0,12.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,exploring AI alignment and decision-making through prompts,28.0,1075.0,15.0,9.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying politics,29.0,1069.0,14.0,10.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing chess,30.0,1069.0,16.0,12.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing piano,31.0,1058.0,13.0,8.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,bicycling,32.0,1052.0,12.0,9.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing stand-up comedy,33.0,1049.0,16.0,13.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism for freedom of speech,34.0,1048.0,16.0,12.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing guitar,35.0,1047.0,14.0,10.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,spelunking,36.0,1043.0,12.0,9.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,rock climbing,37.0,1032.0,15.0,13.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing saxophone,38.0,1026.0,13.0,11.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,homebrewing,39.0,1024.0,13.0,11.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,ethical hacking,40.0,1022.0,15.0,14.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism against too much government control,41.0,1019.0,14.0,12.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying economics,42.0,1017.0,8.0,7.0,21.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing about the future of humanity,43.0,1001.0,11.0,11.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,dancing ballet,44.0,999.0,7.0,7.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing activism about gun control,45.0,998.0,13.0,13.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying AI,46.0,996.0,12.0,12.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing drums,47.0,992.0,12.0,12.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing programming,48.0,986.0,11.0,12.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing stories of fantasy,49.0,985.0,8.0,9.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,scuba diving,50.0,984.0,10.0,11.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing casual video games,51.0,978.0,9.0,10.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying crystal healing,52.0,972.0,13.0,14.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,watching chessboxing,53.0,971.0,11.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,collecting rare coins,54.0,960.0,8.0,10.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing stories of mystery,55.0,949.0,10.0,14.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing solo non-competitive non-casual video games,56.0,949.0,3.0,6.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying parapsychology,57.0,947.0,9.0,12.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing graffiti,58.0,943.0,6.0,9.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying military science,59.0,940.0,10.0,13.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,flying drones,60.0,933.0,7.0,12.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,watching soccer,61.0,931.0,10.0,16.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying flat earth theory,62.0,927.0,9.0,14.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,flying airplanes,63.0,926.0,9.0,14.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing political essays,64.0,923.0,7.0,13.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,practicing at the shooting range,65.0,922.0,7.0,12.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing stunts,66.0,910.0,8.0,14.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing stories of romance,67.0,907.0,7.0,13.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,watching UFC,68.0,901.0,7.0,14.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing stories of horror,69.0,900.0,5.0,13.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing stories of thriller,70.0,900.0,4.0,13.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,skydiving,71.0,898.0,4.0,13.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,making AI generated art,72.0,886.0,4.0,15.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying ufology,73.0,878.0,7.0,15.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying numerology,74.0,873.0,8.0,18.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,watching reality TV shows,75.0,871.0,7.0,16.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying stock markets and investing,76.0,870.0,5.0,15.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing competitive video games in ranked mode,77.0,865.0,5.0,14.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,writing stories of science fiction,78.0,864.0,2.0,13.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying astrology,79.0,843.0,3.0,13.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,playing competitive video games in quick play mode,80.0,843.0,3.0,15.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying cryptocurrency and investing,81.0,840.0,8.0,18.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying conspiracy theories,82.0,836.0,5.0,17.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,watching mukbang videos,83.0,836.0,5.0,15.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,driving racing cars,84.0,834.0,7.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,posting made up stories on social media,85.0,788.0,6.0,22.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,studying pseudoscience,86.0,787.0,7.0,21.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,humble,good,doing hooliganism,87.0,784.0,2.0,19.0,1.0
